temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
29.7970924377,28.5833320618,24.2586784363,1026.34814453,358.37818823,0.274458558636,352.429531022,43.4010314941,5.90459394455,36.0382194519,0.0270840004086,0.00463599991053,0.937936007977,0.000182511284947,0.00120307505131,0.0022831177339,2015-12-30 22:16:05.668714
29.7787590027,28.6416664124,25.4990921021,1026.34887695,358.35484307,0.378067992672,352.348981747,43.8649978638,5.87156915665,34.8568649292,0.029036000371,0.00683199986815,1.00015592575,-0.00364446081221,-0.00168430060148,-0.000992052257061,2015-12-30 22:21:05.724290
30.4020233154,29.1770820618,24.9792366028,1026.453125,358.396176601,0.422562192803,352.230114258,44.1123847961,6.38313436508,35.7849006653,0.0287919994444,0.00634399987757,1.00015592575,0.00219134800136,-0.000422138720751,-0.00083838775754,2015-12-30 22:26:05.842712
30.7686462402,29.4645843506,24.6271839142,1026.40234375,358.37740628,0.404166198852,352.041591645,43.166809082,5.87665081024,35.6386413574,0.0304999984801,0.00634399987757,1.00039994717,0.000582441221923,0.00286853499711,0.00149300741032,2015-12-30 22:31:06.005183
30.8969650269,29.6375007629,25.1108474731,1026.43774414,358.312844557,0.44594932081,352.122330458,43.5134620667,6.4675617218,35.4154129028,0.0292799994349,0.00683199986815,1.00064396858,-0.000931967049837,0.000145673751831,-0.000174052547663,2015-12-30 22:36:05.968281
30.8786334991,29.6437492371,25.2391643524,1026.50854492,358.358724219,0.399551872459,351.898737385,42.7781982422,6.39917945862,35.3434562683,0.0280600003898,0.0082959998399,1.00113201141,4.41474840045e-05,-9.23648476601e-05,-0.000617741141468,2015-12-30 22:41:06.186929
31.1169395447,29.8958320618,25.0680732727,1026.45532227,358.257429845,0.401166465146,352.686766192,43.1113548279,5.92083930969,34.7988471985,0.0295239984989,0.00731999985874,1.00088799,-0.00228308327496,0.00127915851772,0.00135555071756,2015-12-30 22:46:06.187536
31.5202255249,30.1770820618,25.2490348816,1026.46630859,358.355122681,0.466656453342,352.54477595,43.5881958008,5.62822961807,34.9957122803,0.0300120003521,0.00707599986345,1.00064396858,-0.00188622041605,-0.0035032518208,0.00141864595935,2015-12-30 22:51:06.325268
31.5202255249,30.3729171753,25.2260036469,1026.46948242,358.288280209,0.416985289985,352.679855748,43.536239624,6.02304172516,35.7727737427,0.0297679994255,0.00756399985403,1.00064396858,0.00144613580778,0.0019905064255,-0.000507978722453,2015-12-30 22:56:06.393199
31.7951965332,30.6229171753,24.4824142456,1026.3894043,358.253775267,0.40273145892,352.021387946,42.8402938843,6.06309509277,35.5650520325,0.0300120003521,0.00707599986345,1.00064396858,0.000924000050873,-4.21646982431e-05,0.00147499446757,2015-12-30 23:01:06.481728
